x,y,z
-0.176,5.723,-8.000
-0.177,5.720,-8.000
-0.174,5.722,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.177,5.720,-8.000
-0.175,5.723,-8.000
-0.187,5.753,-8.000
-0.177,5.720,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.196,5.738,-8.000
-0.177,5.720,-8.000
-0.181,5.726,-8.000
-0.181,5.726,-8.000
-0.179,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.174,5.722,-8.000
-0.175,5.723,-8.000
-0.210,5.742,-8.000
-0.178,5.724,-8.000
-0.175,5.723,-8.000
-0.177,5.720,-8.000
-0.177,5.721,-8.000
-0.175,5.723,-8.000
-0.196,5.738,-8.000
-0.175,5.723,-8.000
-0.178,5.724,-8.000
-0.181,5.726,-8.000
-0.175,5.723,-8.000
-0.174,5.722,-8.000
-0.176,5.723,-8.000
-0.175,5.723,-8.000
-0.176,5.723,-8.000
-0.175,5.723,-8.000
-0.177,5.721,-8.000
-0.175,5.723,-8.000
-0.177,5.720,-8.000
-0.178,5.724,-8.000
-0.187,5.756,-8.000
-0.175,5.723,-8.000
-0.187,5.756,-8.000
-0.195,5.739,-8.000
-0.177,5.720,-8.000
-0.188,5.735,-8.000
-0.175,5.723,-8.000
-0.176,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.187,5.756,-8.000
-0.175,5.723,-8.000
-0.177,5.720,-8.000
-0.188,5.735,-8.000
-0.174,5.722,-8.000
-0.176,5.723,-8.000
-0.131,5.709,-8.000
-0.177,5.720,-8.000
-0.204,5.759,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.178,5.724,-8.000
-0.165,5.933,-8.000
-0.178,5.724,-8.000
-0.181,5.726,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.205,5.759,-8.000
-0.187,5.753,-8.000
-0.175,5.723,-8.000
-0.196,5.738,-8.000
-0.175,5.723,-8.000
-0.181,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.187,5.753,-8.000
-0.034,5.720,-8.000
-0.181,5.726,-8.000
-0.176,5.718,-9.000
1.004,6.592,-9.000
-0.177,5.721,-9.000
-0.176,5.718,-9.000
1.004,6.593,-9.000
1.004,6.592,-9.000
-0.181,5.726,-9.000
-0.175,5.723,-9.000
-0.176,5.718,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.177,5.721,-9.000
1.004,6.592,-9.000
-0.297,5.763,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.181,5.726,-9.000
-0.175,5.723,-9.000
-0.176,5.718,-9.000
-0.034,5.720,-9.000
-0.010,5.685,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
1.004,6.592,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.176,5.723,-9.000
1.004,6.592,-9.000
1.005,6.592,-9.000
-0.175,5.723,-9.000
-0.181,5.726,-9.000
-0.176,5.720,-9.000
1.004,6.592,-9.000
-0.176,5.718,-9.000
-0.175,5.723,-9.000
1.004,6.592,-9.000
-0.181,5.726,-9.000
-0.175,5.723,-9.000
1.004,6.593,-9.000
-0.161,5.734,-9.000
1.004,6.593,-9.000
-0.176,5.718,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
1.004,6.592,-9.000
-0.176,5.720,-9.000
1.004,6.592,-9.000
-0.181,5.726,-8.000
-0.181,5.726,-9.000
-0.175,5.723,-9.000
-0.174,5.726,-9.000
-0.181,5.725,-9.000
1.004,6.592,-9.000
-0.181,5.726,-9.000
1.004,6.592,-9.000
-0.181,5.726,-9.000
1.006,6.593,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.181,5.726,-9.000
1.004,6.591,-9.000
-0.175,5.723,-9.000
-0.176,5.718,-9.000
-0.104,5.829,-9.000
-0.177,5.722,-9.000
1.004,6.592,-9.000
-0.176,5.718,-9.000
-0.178,5.724,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.177,5.721,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.177,5.720,-9.000
-0.176,5.720,-9.000
-0.176,5.718,-9.000
1.004,6.592,-9.000
-0.177,5.721,-9.000
-0.175,5.723,-9.000
1.004,6.592,-9.000
-0.006,5.724,-9.000
1.004,6.592,-9.000
-0.175,5.723,-9.000
1.004,6.592,-9.000
1.004,6.592,-9.000
1.004,6.592,-9.000
-0.181,5.726,-9.000
1.004,6.592,-9.000
1.004,6.592,-9.000
1.004,6.593,-9.000
-0.177,5.721,-9.000
-0.010,5.685,-9.000
-0.181,5.726,-9.000
-0.006,5.724,-9.000
-0.175,5.723,-9.000
-0.161,5.734,-9.000
-0.176,5.720,-9.000
-0.006,5.724,-9.000
-0.175,5.723,-9.000
1.004,6.592,-9.000
-0.181,5.726,-9.000
-0.181,5.726,-9.000
-0.176,5.718,-9.000
-0.034,5.720,-9.000
1.004,6.591,-9.000
-0.176,5.718,-9.000
-0.175,5.723,-9.000
1.004,6.593,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.177,5.720,-9.000
-0.181,5.725,-9.000
1.004,6.593,-9.000
-0.188,5.726,-8.000
-0.176,5.718,-9.000
1.004,6.592,-9.000
-0.181,5.726,-9.000
-0.178,5.724,-9.000
1.004,6.592,-9.000
-0.181,5.726,-8.000
-0.177,5.720,-9.000
-0.181,5.726,-9.000
-0.176,5.718,-9.000
1.004,6.593,-9.000
-0.175,5.723,-9.000
-0.297,5.763,-9.000
-0.175,5.723,-9.000
-0.181,5.726,-8.000
1.004,6.592,-9.000
-0.175,5.723,-9.000
-0.178,5.724,-9.000
-0.175,5.723,-9.000
1.004,6.592,-9.000
-0.176,5.718,-9.000
-0.188,5.726,-9.000
-0.175,5.722,-9.000
-0.175,5.723,-9.000
-0.177,5.721,-9.000
-0.010,5.685,-9.000
-0.178,5.724,-9.000
-0.175,5.723,-9.000
-0.176,5.718,-9.000
-0.034,5.720,-9.000
1.004,6.593,-9.000
-0.180,5.719,-9.000
-0.176,5.720,-9.000
1.004,6.592,-9.000
-0.175,5.723,-9.000
1.004,6.592,-9.000
-0.175,5.723,-8.000
-0.175,5.723,-9.000
-0.161,5.734,-9.000
-0.176,5.718,-9.000
-0.176,5.720,-9.000
1.004,6.592,-9.000
-0.176,5.718,-9.000
1.004,6.592,-9.000
-0.176,5.718,-9.000
-0.054,5.717,-9.000
-0.296,5.763,-9.000
-0.006,5.724,-9.000
-0.175,5.723,-9.000
-0.034,5.720,-9.000
1.004,6.593,-9.000
-0.181,5.726,-9.000
1.005,6.593,-9.000
-0.181,5.726,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.178,5.724,-9.000
1.004,6.593,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.104,5.829,-9.000
1.006,6.593,-9.000
-0.176,5.720,-9.000
-0.297,5.763,-9.000
-0.175,5.723,-8.000
-0.175,5.723,-9.000
-0.161,5.734,-9.000
-0.296,5.763,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.181,5.725,-9.000
-0.181,5.726,-8.000
-0.181,5.726,-9.000
-0.188,5.726,-8.000
-0.176,5.720,-9.000
-0.176,5.718,-9.000
1.004,6.593,-9.000
-0.181,5.726,-9.000
1.004,6.593,-9.000
-0.176,5.723,-9.000
-0.181,5.726,-9.000
-0.295,5.764,-9.000
1.004,6.593,-9.000
-0.175,5.723,-9.000
-0.006,5.724,-9.000
-0.175,5.723,-9.000
-0.181,5.726,-9.000
-0.175,5.723,-9.000
-0.176,5.718,-9.000
-0.104,5.829,-9.000
1.004,6.592,-9.000
-0.176,5.718,-9.000
-0.181,5.726,-9.000
-0.297,5.763,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.181,5.726,-9.000
1.004,6.592,-9.000
-0.176,5.718,-9.000
-0.297,5.763,-9.000
-0.175,5.723,-9.000
1.004,6.592,-9.000
-0.179,5.720,-9.000
-0.176,5.718,-9.000
-0.295,5.764,-9.000
1.004,6.592,-9.000
1.004,6.593,-9.000
-0.175,5.723,-9.000
-0.113,5.835,-9.000
-0.176,5.718,-9.000
-0.181,5.726,-9.000
-0.175,5.723,-9.000
-0.181,5.726,-8.000
-0.010,5.685,-9.000
-0.175,5.723,-9.000
-0.297,5.763,-9.000
-0.175,5.723,-9.000
1.004,6.593,-9.000
-0.175,5.723,-9.000
-0.006,5.723,-9.000
-0.175,5.723,-9.000
-0.034,5.720,-9.000
-0.175,5.723,-9.000
-0.178,5.724,-9.000
1.004,6.593,-9.000
-0.010,5.685,-9.000
-0.161,5.734,-9.000
-0.175,5.723,-9.000
-0.188,5.726,-9.000
-0.175,5.723,-9.000
-0.181,5.726,-9.000
-0.176,5.718,-9.000
1.004,6.592,-9.000
-0.179,5.720,-9.000
-0.176,5.718,-9.000
-0.175,5.722,-8.000
1.004,6.592,-9.000
-0.179,5.720,-9.000
-0.177,5.721,-9.000
-0.181,5.726,-9.000
1.004,6.592,-9.000
-0.034,5.720,-9.000
-0.181,5.726,-9.000
-0.034,5.720,-8.000
-0.175,5.723,-9.000
1.004,6.592,-9.000
-0.175,5.723,-9.000
-0.181,5.726,-9.000
1.004,6.592,-9.000
-0.181,5.726,-9.000
-0.175,5.723,-9.000
1.004,6.592,-9.000
-0.006,5.724,-9.000
-0.010,5.685,-9.000
1.004,6.592,-9.000
-0.181,5.726,-9.000
-0.178,5.724,-8.000
-0.178,5.724,-8.000
-0.181,5.726,-9.000
1.004,6.593,-9.000
-0.188,5.726,-9.000
1.004,6.593,-9.000
-0.175,5.723,-9.000
-0.104,5.829,-9.000
1.004,6.592,-9.000
1.004,6.593,-9.000
-0.177,5.720,-9.000
-0.178,5.724,-9.000
-0.176,5.720,-9.000
-0.181,5.726,-9.000
-0.295,5.764,-9.000
-0.175,5.723,-9.000
-0.296,5.763,-9.000
-0.034,5.720,-9.000
-0.181,5.726,-9.000
-0.177,5.721,-9.000
-0.175,5.723,-9.000
-0.181,5.726,-9.000
-0.181,5.726,-9.000
1.004,6.592,-9.000
1.004,6.592,-9.000
-0.175,5.723,-9.000
-0.176,5.718,-9.000
1.004,6.592,-9.000
-0.181,5.726,-9.000
-0.175,5.723,-9.000
-0.176,5.718,-9.000
-0.296,5.763,-9.000
-0.181,5.726,-9.000
1.004,6.592,-9.000
-0.181,5.726,-9.000
-0.006,5.724,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-8.000
-0.175,5.723,-9.000
1.004,6.593,-9.000
-0.174,5.720,-9.000
-0.178,5.724,-8.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.176,5.720,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
-0.176,5.718,-9.000
1.005,6.593,-9.000
1.004,6.592,-9.000
1.004,6.592,-9.000
-0.297,5.763,-9.000
-0.175,5.723,-9.000
1.004,6.593,-9.000
-0.006,5.724,-9.000
-0.181,5.726,-8.000
-0.175,5.723,-9.000
-0.188,5.726,-9.000
1.004,6.593,-9.000
1.004,6.592,-9.000
-0.178,5.724,-9.000
1.004,6.593,-9.000
-0.181,5.726,-9.000
-0.176,5.718,-9.000
1.004,6.593,-9.000
-0.181,5.726,-9.000
-0.176,5.718,-9.000
1.004,6.592,-9.000
1.004,6.593,-9.000
-0.034,5.720,-9.000
-0.177,5.722,-9.000
-0.297,5.763,-9.000
1.004,6.592,-9.000
-0.161,5.734,-9.000
-0.175,5.723,-9.000
-0.295,5.764,-9.000
1.004,6.593,-9.000
1.004,6.592,-9.000
-0.178,5.724,-8.000
-0.161,5.734,-9.000
1.004,6.592,-9.000
-0.297,5.763,-9.000
1.004,6.592,-9.000
-0.175,5.723,-9.000
-0.296,5.763,-9.000
-0.175,5.723,-8.000
1.004,6.592,-9.000
-0.175,5.723,-9.000
-0.006,5.724,-9.000
-0.104,5.829,-9.000
-0.175,5.723,-9.000
-0.175,5.723,-9.000
1.004,6.592,-9.000
1.004,6.593,-9.000
-0.169,5.731,-9.000
-0.176,5.718,-9.000
1.004,6.593,-9.000
-0.176,5.718,-9.000
-0.175,5.723,-9.000
-0.181,5.726,-9.000
-0.176,5.721,-8.000
-0.181,5.726,-9.000
-0.176,5.718,-9.000
-0.176,5.718,-9.000
1.004,6.592,-9.000
-6.783,4.158,-8.000
-6.780,4.148,-8.000
-6.779,4.148,-8.000
-6.782,4.158,-8.000
-6.779,4.148,-8.000
-6.783,4.158,-8.000
-6.779,4.148,-8.000
-6.788,4.159,-8.000
-6.782,4.158,-8.000
-6.782,4.149,-8.000
-6.779,4.148,-8.000
-6.782,4.158,-8.000
-6.782,4.149,-8.000
-6.779,4.148,-8.000
-6.782,4.158,-8.000
-6.779,4.148,-8.000
-6.782,4.158,-8.000
-6.779,4.148,-8.000
-6.774,4.148,-8.000
-6.782,4.149,-8.000
-0.181,5.726,-9.000
-0.175,5.723,-6.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.176,5.721,-7.000
-0.053,5.713,-7.000
-0.181,5.726,-7.000
-0.020,5.734,-7.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-7.000
-0.181,5.723,-7.000
-0.022,5.731,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-7.000
-0.181,5.726,-7.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-7.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.022,5.731,-7.000
-0.178,5.724,-7.000
-0.181,5.726,-7.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.181,5.726,-7.000
-0.176,5.721,-7.000
-0.181,5.723,-7.000
-0.181,5.723,-7.000
-0.181,5.726,-7.000
-0.181,5.726,-7.000
-0.022,5.731,-7.000
-0.176,5.721,-7.000
-0.181,5.726,-7.000
-0.181,5.726,-7.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-7.000
-0.176,5.721,-7.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.053,5.713,-7.000
-0.181,5.726,-7.000
-0.181,5.726,-7.000
-0.022,5.731,-7.000
-0.181,5.726,-7.000
-0.181,5.726,-7.000
-0.181,5.726,-7.000
-0.053,5.713,-6.000
-0.053,5.713,-7.000
-0.022,5.731,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-7.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.181,5.726,-7.000
-0.176,5.721,-7.000
-0.022,5.731,-7.000
-0.181,5.726,-7.000
-0.022,5.731,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-7.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-7.000
-0.181,5.723,-7.000
-0.181,5.723,-7.000
-0.177,5.721,-7.000
-0.181,5.723,-7.000
-0.175,5.723,-7.000
-0.022,5.731,-7.000
-0.181,5.723,-7.000
-0.181,5.723,-7.000
-0.175,5.723,-7.000
-0.181,5.723,-7.000
-0.181,5.726,-7.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-7.000
-0.181,5.726,-7.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.181,5.726,-7.000
-0.053,5.713,-7.000
-0.178,5.724,-7.000
-0.181,5.726,-7.000
-0.181,5.726,-7.000
-0.181,5.726,-7.000
-0.176,5.721,-7.000
-0.181,5.726,-7.000
-0.181,5.726,-7.000
-0.022,5.731,-7.000
-0.176,5.721,-7.000
-0.181,5.726,-7.000
-0.022,5.731,-7.000
-0.181,5.726,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.178,5.724,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.181,5.726,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.181,5.726,-6.000
-0.175,5.723,-6.000
-0.181,5.726,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.181,5.726,-6.000
-0.175,5.723,-6.000
-0.178,5.724,-6.000
-0.181,5.726,-6.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-6.774,4.148,-8.000
-0.103,5.844,-8.000
-6.774,4.148,-8.000
-0.175,5.723,-8.000
-6.774,4.148,-8.000
-0.175,5.723,-8.000
-6.774,4.148,-8.000
-6.774,4.148,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.181,5.726,-6.000
-0.181,5.726,-6.000
-0.181,5.726,-6.000
-0.181,5.726,-6.000
-0.181,5.726,-6.000
-0.181,5.726,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-7.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-6.774,4.150,-8.000
-0.175,5.723,-7.000
-0.175,5.723,-7.000
0.512,5.053,-7.000
-0.175,5.723,-8.000
-0.178,5.724,-7.000
-0.175,5.723,-8.000
-0.175,5.723,-7.000
-6.774,4.150,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.178,5.724,-7.000
-6.773,4.158,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-6.774,4.148,-8.000
-0.175,5.723,-7.000
-0.175,5.723,-8.000
-0.178,5.724,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.103,5.844,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-7.000
-0.178,5.724,-7.000
-0.175,5.723,-8.000
-6.774,4.148,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.176,5.722,-8.000
-0.175,5.723,-8.000
-6.774,4.148,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.028,5.715,-8.000
-0.175,5.723,-7.000
-0.175,5.723,-8.000
-0.181,5.726,-8.000
-0.175,5.723,-7.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-7.000
-6.774,4.148,-8.000
-0.175,5.723,-8.000
-0.178,5.724,-7.000
-6.774,4.148,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.178,5.724,-7.000
-0.178,5.724,-8.000
-0.175,5.723,-7.000
-0.175,5.723,-7.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-0.175,5.723,-6.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.160,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-6.787,4.159,-8.000
-0.175,5.723,-8.000
-6.323,3.999,-8.000
-0.175,5.723,-7.000
-6.774,4.148,-8.000
-0.181,5.726,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-6.774,4.148,-8.000
-6.397,4.017,-8.000
-0.007,5.723,-8.000
-0.175,5.723,-8.000
-0.054,5.716,-8.000
-6.322,4.003,-8.000
-6.787,4.159,-8.000
-0.175,5.723,-8.000
-6.399,4.014,-8.000
-0.196,5.738,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.005,5.723,-8.000
-6.778,4.150,-8.000
-6.773,4.148,-8.000
-6.787,4.159,-8.000
-6.774,4.148,-8.000
-6.323,3.999,-8.000
-6.804,4.192,-8.000
-0.175,5.723,-8.000
-6.804,4.192,-8.000
-0.007,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-6.784,4.182,-8.000
-6.665,4.165,-8.000
-6.321,4.002,-8.000
-6.774,4.150,-8.000
-0.176,5.723,-8.000
-6.771,4.154,-8.000
-6.787,4.159,-8.000
-0.175,5.723,-8.000
-0.176,5.721,-8.000
-6.374,3.999,-8.000
-0.175,5.723,-8.000
-6.661,4.185,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-6.787,4.159,-8.000
-0.175,5.723,-8.000
-0.176,5.723,-8.000
-0.175,5.723,-8.000
-0.177,5.720,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-7.000
-0.054,5.716,-8.000
-6.622,3.948,-8.000
-6.773,4.149,-8.000
-0.175,5.723,-8.000
-0.210,5.742,-8.000
-0.175,5.723,-8.000
-6.796,4.177,-8.000
-6.333,3.987,-8.000
-0.175,5.723,-8.000
-0.187,5.753,-8.000
-6.321,3.998,-8.000
0.512,5.053,-7.000
-0.054,5.716,-8.000
-0.175,5.723,-8.000
-0.054,5.716,-8.000
-0.175,5.723,-8.000
-0.176,5.720,-8.000
-0.131,5.709,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-7.000
-0.176,5.723,-8.000
-6.774,4.148,-8.000
-6.321,3.999,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-6.787,4.159,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-6.774,4.148,-8.000
-0.178,5.724,-7.000
-6.399,4.011,-8.000
-6.410,3.956,-8.000
-0.178,5.724,-7.000
-0.177,5.720,-8.000
-0.034,5.720,-8.000
-6.649,4.191,-8.000
-0.168,5.729,-8.000
-0.175,5.723,-8.000
-6.321,3.999,-8.000
-0.175,5.723,-8.000
-6.398,4.014,-8.000
-6.413,3.946,-8.000
-6.787,4.159,-8.000
-0.176,5.723,-8.000
-0.034,5.720,-8.000
-0.177,5.720,-8.000
-0.181,5.726,-8.000
-0.161,5.734,-8.000
-0.175,5.723,-8.000
-6.784,4.182,-8.000
-0.176,5.720,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.054,5.716,-8.000
-0.175,5.723,-7.000
-6.787,4.159,-8.000
-0.195,5.739,-8.000
-0.054,5.716,-8.000
-0.177,5.720,-8.000
-6.321,3.999,-8.000
-0.177,5.721,-8.000
0.511,5.054,-7.000
-0.176,5.720,-8.000
-6.323,3.999,-8.000
-0.181,5.726,-8.000
-0.177,5.720,-8.000
-0.131,5.709,-8.000
-6.774,4.148,-8.000
-6.321,3.998,-8.000
-0.175,5.723,-8.000
-0.177,5.720,-8.000
-0.196,5.738,-8.000
-0.175,5.723,-8.000
-0.176,5.723,-8.000
-0.187,5.753,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-6.787,4.159,-8.000
-0.176,5.718,-8.000
-6.321,3.999,-8.000
-0.177,5.720,-8.000
-0.161,5.734,-8.000
-6.649,4.191,-8.000
-0.176,5.722,-8.000
-0.181,5.726,-8.000
-0.034,5.720,-8.000
-0.177,5.720,-8.000
-6.782,4.149,-8.000
-0.176,5.718,-8.000
-6.787,4.159,-8.000
-0.175,5.723,-8.000
-0.176,5.723,-8.000
-0.175,5.723,-8.000
-6.787,4.160,-8.000
-0.175,5.723,-8.000
-6.540,3.890,-8.000
-0.161,5.734,-8.000
-0.187,5.756,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-6.790,4.163,-8.000
-0.181,5.726,-8.000
-0.178,5.724,-7.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.034,5.720,-8.000
-0.177,5.720,-8.000
-6.644,4.194,-8.000
-6.774,4.148,-8.000
-0.175,5.723,-8.000
-6.324,4.003,-8.000
-6.614,3.927,-8.000
0.511,5.054,-7.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.177,5.720,-8.000
0.511,5.054,-7.000
-6.788,4.159,-8.000
-0.175,5.723,-8.000
-6.338,3.987,-8.000
-0.161,5.734,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-6.774,4.148,-8.000
-0.001,5.727,-8.000
-6.399,4.014,-8.000
-0.178,5.724,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.149,5.730,-8.000
-0.001,5.727,-8.000
-6.649,4.191,-8.000
-0.175,5.723,-8.000
-6.780,4.174,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.176,5.722,-8.000
-0.174,5.722,-8.000
-0.175,5.723,-8.000
-0.196,5.738,-8.000
-6.644,4.194,-8.000
-0.054,5.716,-8.000
-0.177,5.720,-8.000
-6.540,3.889,-8.000
-6.398,4.014,-8.000
-0.175,5.723,-8.000
-0.178,5.724,-7.000
-6.398,4.014,-8.000
-0.177,5.720,-8.000
-6.398,4.014,-8.000
-6.647,4.191,-8.000
-6.644,4.194,-8.000
-0.177,5.720,-8.000
-0.176,5.718,-8.000
-6.321,3.998,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-6.787,4.159,-8.000
-0.179,5.723,-8.000
-0.161,5.734,-8.000
-0.177,5.720,-8.000
-6.408,3.969,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.177,5.720,-8.000
-0.175,5.723,-8.000
-0.153,5.731,-8.000
-0.168,5.729,-8.000
-0.160,5.732,-8.000
-6.787,4.159,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-8.000
-0.180,5.725,-8.000
-0.181,5.726,-8.000
-0.177,5.720,-8.000
-6.399,4.014,-8.000
-0.210,5.742,-8.000
-6.787,4.159,-8.000
-0.175,5.723,-8.000
-6.788,4.159,-8.000
-0.177,5.720,-8.000
-6.321,3.998,-8.000
-6.398,4.014,-8.000
-6.774,4.148,-8.000
-0.177,5.720,-8.000
-0.176,5.719,-8.000
-0.176,5.722,-8.000
-0.175,5.723,-8.000
-6.774,4.148,-8.000
-0.175,5.723,-8.000
-0.054,5.716,-8.000
-0.177,5.720,-8.000
-6.410,3.957,-8.000
-0.178,5.724,-8.000
-6.711,4.182,-8.000
-0.178,5.724,-8.000
-6.399,4.015,-8.000
-0.181,5.726,-8.000
-0.053,5.717,-8.000
-0.175,5.723,-8.000
-6.399,4.014,-8.000
-0.175,5.723,-8.000
-6.666,4.167,-8.000
-0.210,5.742,-8.000
-0.178,5.724,-8.000
-0.175,5.723,-8.000
-0.175,5.723,-7.000
-0.175,5.723,-8.000
-0.177,5.720,-8.000
-0.168,5.729,-8.000
-6.399,4.012,-8.000
-0.177,5.721,-8.000
-0.175,5.723,-8.000
-0.053,5.713,-8.000
-0.181,5.726,-8.000
-6.714,4.173,-8.000
-0.034,5.720,-8.000
